,x,y,z,x_dot,y_dot,z_dot,x_ddot,y_ddot,z_ddot
688,0.6047440735717027,0.09380960877556167,0.8991900985078396,-0.010314660631648613,0.013876051188240405,0.010226910753580433,-0.02634615896522237,0.008937190331337977,0.025613708672373784
689,0.6047307098436386,0.09382758592003794,0.8992033480044068,-0.010348794064856176,0.013887629304109307,0.01026006263464118,-0.019279428754340525,-0.0002458629812683102,0.01946726991126794
690,0.6047185405697085,0.09384391594358288,0.8992154124892844,-0.010371464380950025,0.013887339961767563,0.010282924798497512,-0.019389504676368435,-0.00016106648173944618,0.01955755474562469
691,0.6047063891496189,0.09386018602997809,0.8992274597280734,-0.010394180922733144,0.013887151020358826,0.010305809165441455,-0.02751615192001917,0.01018983240269707,0.026605723546277795
692,0.6046926547372435,0.09387853512905804,0.8992410768005574,-0.010430538697427386,0.013900614315683648,0.010340930036044763,-0.035971202481565184,0.020885153159687694,0.033930528851212276
693,0.6046769647575148,0.09389944391805516,0.8992566312465204,-0.010484646429830923,0.013932027839242824,0.010391927800410719,-0.02810852677029589,0.010689429906168318,0.027119844867728247
694,0.6046621533489538,0.0939191244747474,0.8992713110149815,-0.0105243536606264,0.013947127226791155,0.010430201244644676,-0.011278491966626204,-0.010827045460851116,0.012528840614099599
695,0.6046503623072469,0.09393474968995857,0.8992829961558653,-0.01053698903030312,0.013934997364174551,0.010444209469450953,-0.010869953474820553,-0.01138083127416863,0.012192596538460668
696,0.6046389163746584,0.09394988622731282,0.8992943409137486,-0.010548796104736722,0.013922635104705233,0.010457426118538424,-0.013935486326283678,-0.007529414442504029,0.014866158147963002
697,0.6046271356769073,0.09396543421331814,0.899306019156826,-0.01056435843504195,0.01391422654462488,0.010473999578781121,-0.02311861769654924,0.004032071683691484,0.022841609185232946
698,0.6046137179617712,0.09398310585884037,0.8993193215711728,-0.010593720467186029,0.013919347078635264,0.010502976627340767,-0.014295657115550198,-0.0071638840022485014,0.015175888952778462
699,0.6046019603440076,0.09399855393432685,0.8993309780641439,-0.010609586186922516,0.013911396251852204,0.010519790966256147,-0.01572392695833084,-0.005402030734853281,0.01641433429020555
700,0.6045901092282088,0.09401409268582155,0.8993427284598152,-0.010627149561621916,0.013905362124392376,0.010538096839023904,-0.014479441311091138,-0.007000269749434924,0.015326708948113043
701,0.6045786616448721,0.09402907105345497,0.8993540797268771,-0.010642746316730966,0.013897821536825294,0.010554578609265472,-0.06369180289233187,0.05459134889517078,0.057934078698995424
702,0.6045575924235901,0.09405658255246113,0.899374973090425,-0.010768829194270755,0.01400588183609637,0.010669199942821932,-0.013518959791942248,-0.008443182743978362,0.014498472631109332
703,0.6045440587985389,0.09407418360734367,0.8993883809677006,-0.010785818289452968,0.013995271186067,0.01068738687294614,-0.013124130940296292,-0.009001403821125789,0.014200775308932653
704,0.6045307815652524,0.09409141096876038,0.8994015365144541,-0.010801973259151228,0.013984190810637533,0.010704834643510356,-0.01556978014569157,-0.006020380691338074,0.01635673903741572
705,0.604517211438862,0.0941089780966367,0.8994149840685051,-0.010821532280883357,0.013976627717860785,0.010725348741998644,-0.0227517502719152,0.0028168151418567337,0.022610362888662944
706,0.6045023240565466,0.09412820516046319,0.8994297384798676,-0.010852831358053145,0.013980502278454748,0.010756415536443792,-0.038418405302021626,0.022079071413318038,0.036199729378908814
707,0.6044841486434797,0.09415161728721082,0.89944775145787,-0.010917169184113175,0.014017474903350608,0.010816988373532885,-0.01940351169230915,-0.001570560154764262,0.019736649828119554
708,0.6044688355498236,0.09417127818121002,0.8994629233482252,-0.01094438480504556,0.01401527169650528,0.010844632446538823,-0.0031866599187070277,-0.021587089776839187,0.005676235653055669
709,0.6044567409313574,0.09418676588530293,0.8994749073050539,-0.010947905709749742,0.013991416573889115,0.010850875272822897,-0.005325683405117283,-0.0189697700748797,0.007553138612982209
710,0.6044447050701548,0.09420214717025187,0.8994868360725519,-0.010953760008282513,0.013970562292670897,0.010859149050995534,-0.008680140921349031,-0.014868547439531067,0.010470763129426668
711,0.6044324329427874,0.09421779863762633,0.8994990017649436,-0.010963484254442768,0.013953904680799555,0.010870849259387971,-0.010475085645724027,-0.012684672259452152,0.012019361973141702
712,0.6044201551493614,0.0942334247896256,0.8995111753815983,-0.010975214498552965,0.013939699743910721,0.010884278557139433,-0.012166535345766236,-0.010632492168332616,0.013469318022559913
713,0.604407848518953,0.09424905497487958,0.8995233796064929,-0.010988856375424544,0.013927777701938721,0.010899350675378151,-0.009209712285446012,-0.014239886086386384,0.010874040586296466
714,0.604396401697603,0.094263562719724,0.8995347328135794,-0.010998449378376466,0.013912944752114976,0.010910649105006614,-0.01780163452369768,-0.003806845697337657,0.018311821382210405
715,0.6043835838759863,0.09427977655716593,0.899547447837145,-0.0110191951263824,0.013908508132181599,0.010931957040918122,-0.024242083528326686,0.00396704871663299,0.02386690814359727
716,0.6043695911084772,0.09429743762092246,0.8995613292613776,-0.011049978183542862,0.013913545118036767,0.010962227544699207,-0.029587969631129012,0.010366313962910738,0.028467816232391314
717,0.6043544184356677,0.09431654141454904,0.8995763807828093,-0.011090604147859565,0.013927777802082873,0.011001275396884348,-0.022858291626526212,0.0021526786973713125,0.022604937089780702
718,0.6043402503697115,0.09433433320444021,0.8995904341573548,-0.011119804396953382,0.013930527350162866,0.011030115303311633,-0.02154332803252081,0.0005025304171062954,0.021450986597071807
719,0.6043262677119895,0.09435184952394027,0.8996043034757264,-0.011146893365374722,0.013931158923318629,0.011057052008830824,-0.024472127665695672,0.003953122156638109,0.023983117418533213
720,0.6043116689373426,0.09437009401748804,0.8996187839791349,-0.0111789428985409,0.013936335589278731,0.011088422909265426,-0.02581450794133792,0.005477993397007884,0.025140950687397433
721,0.604296657694033,0.09438880713187192,0.8996336730288435,-0.011213605973750566,0.013943690729325253,0.011122141955007605,-0.011068885092243253,-0.012221213159045776,0.012340541868159858
